region,slot_index,utc_timestamp,residual_load_mw,signal_model,source_dataset
ES,36,2022-08-02T12:00:00Z,14780.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,37,2022-08-02T13:00:00Z,13980.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,38,2022-08-02T14:00:00Z,13560.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,39,2022-08-02T15:00:00Z,13413.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,40,2022-08-02T16:00:00Z,14075.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,41,2022-08-02T17:00:00Z,15696.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,42,2022-08-02T18:00:00Z,17891.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,43,2022-08-02T19:00:00Z,20060.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,44,2022-08-02T20:00:00Z,20318.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,45,2022-08-02T21:00:00Z,19034.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,46,2022-08-02T22:00:00Z,17999.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,47,2022-08-02T23:00:00Z,17037.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,48,2022-08-03T00:00:00Z,16517.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,49,2022-08-03T01:00:00Z,16173.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,50,2022-08-03T02:00:00Z,16010.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,51,2022-08-03T03:00:00Z,16751.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,52,2022-08-03T04:00:00Z,18660.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,53,2022-08-03T05:00:00Z,20149.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,54,2022-08-03T06:00:00Z,21426.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,55,2022-08-03T07:00:00Z,22114.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,56,2022-08-03T08:00:00Z,21858.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,57,2022-08-03T09:00:00Z,20943.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,58,2022-08-03T10:00:00Z,20889.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,59,2022-08-03T11:00:00Z,21313.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,60,2022-08-03T12:00:00Z,20731.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,61,2022-08-03T13:00:00Z,19539.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,62,2022-08-03T14:00:00Z,19532.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,63,2022-08-03T15:00:00Z,19882.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,64,2022-08-03T16:00:00Z,20096.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,65,2022-08-03T17:00:00Z,20679.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,66,2022-08-03T18:00:00Z,22219.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,67,2022-08-03T19:00:00Z,23519.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,68,2022-08-03T20:00:00Z,22901.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,69,2022-08-03T21:00:00Z,20818.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,70,2022-08-03T22:00:00Z,19280.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
ES,71,2022-08-03T23:00:00Z,17862.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,0,2022-08-01T00:00:00Z,16724.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,1,2022-08-01T01:00:00Z,16322.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,2,2022-08-01T02:00:00Z,15985.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,3,2022-08-01T03:00:00Z,15953.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,4,2022-08-01T04:00:00Z,15845.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,5,2022-08-01T05:00:00Z,16637.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,6,2022-08-01T06:00:00Z,16983.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,7,2022-08-01T07:00:00Z,17079.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,8,2022-08-01T08:00:00Z,17025.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,9,2022-08-01T09:00:00Z,16945.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,10,2022-08-01T10:00:00Z,16690.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,11,2022-08-01T11:00:00Z,16377.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,12,2022-08-01T12:00:00Z,16469.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,13,2022-08-01T13:00:00Z,16773.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,14,2022-08-01T14:00:00Z,17735.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,15,2022-08-01T15:00:00Z,19259.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,16,2022-08-01T16:00:00Z,20739.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,17,2022-08-01T17:00:00Z,21387.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,18,2022-08-01T18:00:00Z,21065.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,19,2022-08-01T19:00:00Z,20836.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,20,2022-08-01T20:00:00Z,19536.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,21,2022-08-01T21:00:00Z,17935.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,22,2022-08-01T22:00:00Z,16489.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,23,2022-08-01T23:00:00Z,15271.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,24,2022-08-02T00:00:00Z,14400.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,25,2022-08-02T01:00:00Z,13823.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,26,2022-08-02T02:00:00Z,13489.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,27,2022-08-02T03:00:00Z,13539.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,28,2022-08-02T04:00:00Z,13073.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,29,2022-08-02T05:00:00Z,13090.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,30,2022-08-02T06:00:00Z,13132.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,31,2022-08-02T07:00:00Z,12799.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,32,2022-08-02T08:00:00Z,12555.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,33,2022-08-02T09:00:00Z,12472.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,34,2022-08-02T10:00:00Z,12342.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,35,2022-08-02T11:00:00Z,12030.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,36,2022-08-02T12:00:00Z,12245.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,37,2022-08-02T13:00:00Z,12602.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,38,2022-08-02T14:00:00Z,13534.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,39,2022-08-02T15:00:00Z,15069.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,40,2022-08-02T16:00:00Z,16829.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,41,2022-08-02T17:00:00Z,17883.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,42,2022-08-02T18:00:00Z,17955.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,43,2022-08-02T19:00:00Z,18262.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,44,2022-08-02T20:00:00Z,17073.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,45,2022-08-02T21:00:00Z,15728.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,46,2022-08-02T22:00:00Z,14367.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,47,2022-08-02T23:00:00Z,13470.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,48,2022-08-03T00:00:00Z,12979.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,49,2022-08-03T01:00:00Z,12782.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,50,2022-08-03T02:00:00Z,12894.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,51,2022-08-03T03:00:00Z,13872.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,52,2022-08-03T04:00:00Z,15931.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,53,2022-08-03T05:00:00Z,18365.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,54,2022-08-03T06:00:00Z,20399.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,55,2022-08-03T07:00:00Z,20783.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,56,2022-08-03T08:00:00Z,21012.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,57,2022-08-03T09:00:00Z,21691.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,58,2022-08-03T10:00:00Z,21457.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,59,2022-08-03T11:00:00Z,22035.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,60,2022-08-03T12:00:00Z,22422.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,61,2022-08-03T13:00:00Z,22425.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,62,2022-08-03T14:00:00Z,22177.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,63,2022-08-03T15:00:00Z,21289.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,64,2022-08-03T16:00:00Z,20376.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,65,2022-08-03T17:00:00Z,19739.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,66,2022-08-03T18:00:00Z,19352.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,67,2022-08-03T19:00:00Z,18978.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,68,2022-08-03T20:00:00Z,17263.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,69,2022-08-03T21:00:00Z,15809.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,70,2022-08-03T22:00:00Z,14593.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
IT-NO,71,2022-08-03T23:00:00Z,13853.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,0,2022-08-01T00:00:00Z,9535.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,1,2022-08-01T01:00:00Z,9545.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,2,2022-08-01T02:00:00Z,9450.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,3,2022-08-01T03:00:00Z,9294.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,4,2022-08-01T04:00:00Z,9563.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,5,2022-08-01T05:00:00Z,10010.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,6,2022-08-01T06:00:00Z,10731.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,7,2022-08-01T07:00:00Z,11144.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,8,2022-08-01T08:00:00Z,11351.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,9,2022-08-01T09:00:00Z,11278.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,10,2022-08-01T10:00:00Z,11259.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,11,2022-08-01T11:00:00Z,11084.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,12,2022-08-01T12:00:00Z,10814.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,13,2022-08-01T13:00:00Z,10854.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,14,2022-08-01T14:00:00Z,10623.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,15,2022-08-01T15:00:00Z,10579.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,16,2022-08-01T16:00:00Z,10709.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,17,2022-08-01T17:00:00Z,10368.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,18,2022-08-01T18:00:00Z,10162.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,19,2022-08-01T19:00:00Z,9753.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,20,2022-08-01T20:00:00Z,9470.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,21,2022-08-01T21:00:00Z,8850.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,22,2022-08-01T22:00:00Z,8270.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,23,2022-08-01T23:00:00Z,8030.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,24,2022-08-02T00:00:00Z,7892.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,25,2022-08-02T01:00:00Z,7803.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,26,2022-08-02T02:00:00Z,7728.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,27,2022-08-02T03:00:00Z,7503.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,28,2022-08-02T04:00:00Z,7838.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,29,2022-08-02T05:00:00Z,8690.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,30,2022-08-02T06:00:00Z,9808.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,31,2022-08-02T07:00:00Z,10327.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,32,2022-08-02T08:00:00Z,10799.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,33,2022-08-02T09:00:00Z,10717.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,34,2022-08-02T10:00:00Z,10672.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,35,2022-08-02T11:00:00Z,10564.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,36,2022-08-02T12:00:00Z,10690.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,37,2022-08-02T13:00:00Z,10357.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,38,2022-08-02T14:00:00Z,10234.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,39,2022-08-02T15:00:00Z,10387.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,40,2022-08-02T16:00:00Z,10190.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,41,2022-08-02T17:00:00Z,10318.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,42,2022-08-02T18:00:00Z,10051.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,43,2022-08-02T19:00:00Z,9619.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,44,2022-08-02T20:00:00Z,9674.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,45,2022-08-02T21:00:00Z,8924.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,46,2022-08-02T22:00:00Z,8303.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,47,2022-08-02T23:00:00Z,8023.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,48,2022-08-03T00:00:00Z,7844.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,49,2022-08-03T01:00:00Z,7845.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,50,2022-08-03T02:00:00Z,7901.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,51,2022-08-03T03:00:00Z,7983.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,52,2022-08-03T04:00:00Z,8988.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,53,2022-08-03T05:00:00Z,10417.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,54,2022-08-03T06:00:00Z,11172.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,55,2022-08-03T07:00:00Z,11605.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,56,2022-08-03T08:00:00Z,12084.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,57,2022-08-03T09:00:00Z,12275.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,58,2022-08-03T10:00:00Z,12142.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,59,2022-08-03T11:00:00Z,11706.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,60,2022-08-03T12:00:00Z,11656.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,61,2022-08-03T13:00:00Z,11307.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,62,2022-08-03T14:00:00Z,10843.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,63,2022-08-03T15:00:00Z,10740.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,64,2022-08-03T16:00:00Z,10755.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,65,2022-08-03T17:00:00Z,10696.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,66,2022-08-03T18:00:00Z,10564.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,67,2022-08-03T19:00:00Z,10285.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,68,2022-08-03T20:00:00Z,9739.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,69,2022-08-03T21:00:00Z,9263.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
